#,Date Time,Abs Pres (kPa) c:1 2,Temp (°C) c:2,,,
29,7/19/2019 17:36,93.928,25.125,7/19/2019,17:36,93.928
30,7/19/2019 17:46,93.962,24.931,7/19/2019,17:46,93.962
31,7/19/2019 17:56,93.945,24.738,7/19/2019,17:56,93.945
32,7/19/2019 18:06,93.941,24.641,7/19/2019,18:06,93.941
33,7/19/2019 18:16,93.938,24.545,7/19/2019,18:16,93.938
34,7/19/2019 18:26,93.924,24.448,7/19/2019,18:26,93.924
35,7/19/2019 18:36,93.903,24.448,7/19/2019,18:36,93.903
36,7/19/2019 18:46,93.941,24.351,7/19/2019,18:46,93.941
37,7/19/2019 18:56,93.92,24.351,7/19/2019,18:56,93.92
38,7/19/2019 19:06,93.917,24.255,7/19/2019,19:06,93.917
39,7/19/2019 19:16,93.907,24.255,7/19/2019,19:16,93.907
40,7/19/2019 19:26,93.927,24.255,7/19/2019,19:26,93.927
41,7/19/2019 19:36,93.924,24.158,7/19/2019,19:36,93.924
42,7/19/2019 19:46,93.924,24.158,7/19/2019,19:46,93.924
43,7/19/2019 19:56,93.903,24.158,7/19/2019,19:56,93.903
44,7/19/2019 20:06,93.92,24.062,7/19/2019,20:06,93.92
45,7/19/2019 20:16,93.92,24.062,7/19/2019,20:16,93.92
46,7/19/2019 20:26,93.917,23.966,7/19/2019,20:26,93.917
47,7/19/2019 20:36,93.927,23.966,7/19/2019,20:36,93.927
48,7/19/2019 20:46,93.948,23.966,7/19/2019,20:46,93.948
49,7/19/2019 20:56,93.934,23.869,7/19/2019,20:56,93.934
50,7/19/2019 21:06,93.931,23.773,7/19/2019,21:06,93.931
51,7/19/2019 21:16,93.941,23.773,7/19/2019,21:16,93.941
52,7/19/2019 21:26,93.962,23.773,7/19/2019,21:26,93.962
53,7/19/2019 21:36,93.962,23.773,7/19/2019,21:36,93.962
54,7/19/2019 21:46,93.951,23.773,7/19/2019,21:46,93.951
55,7/19/2019 21:56,93.948,23.677,7/19/2019,21:56,93.948
56,7/19/2019 22:06,93.979,23.677,7/19/2019,22:06,93.979
57,7/19/2019 22:16,93.958,23.677,7/19/2019,22:16,93.958
58,7/19/2019 22:26,93.934,23.581,7/19/2019,22:26,93.934
59,7/19/2019 22:36,93.937,23.677,7/19/2019,22:36,93.937
60,7/19/2019 22:46,93.958,23.677,7/19/2019,22:46,93.958
61,7/19/2019 22:56,93.965,23.581,7/19/2019,22:56,93.965
62,7/19/2019 23:06,93.944,23.581,7/19/2019,23:06,93.944
63,7/19/2019 23:16,93.951,23.484,7/19/2019,23:16,93.951
64,7/19/2019 23:26,93.962,23.484,7/19/2019,23:26,93.962
65,7/19/2019 23:36,93.941,23.484,7/19/2019,23:36,93.941
66,7/19/2019 23:46,93.941,23.484,7/19/2019,23:46,93.941
67,7/19/2019 23:56,93.93,23.484,7/19/2019,23:56,93.93
68,7/20/2019 0:06,93.906,23.388,7/20/2019,0:06,93.906
69,7/20/2019 0:16,93.924,23.292,7/20/2019,0:16,93.924
70,7/20/2019 0:26,93.913,23.292,7/20/2019,0:26,93.913
71,7/20/2019 0:36,93.91,23.196,7/20/2019,0:36,93.91
72,7/20/2019 0:46,93.917,23.1,7/20/2019,0:46,93.917
73,7/20/2019 0:56,93.917,23.1,7/20/2019,0:56,93.917
74,7/20/2019 1:06,93.913,23.004,7/20/2019,1:06,93.913
75,7/20/2019 1:16,93.903,23.004,7/20/2019,1:16,93.903
76,7/20/2019 1:26,93.899,22.908,7/20/2019,1:26,93.899
77,7/20/2019 1:36,93.91,22.908,7/20/2019,1:36,93.91
78,7/20/2019 1:46,93.91,22.908,7/20/2019,1:46,93.91
79,7/20/2019 1:56,93.906,22.812,7/20/2019,1:56,93.906
80,7/20/2019 2:06,93.923,22.717,7/20/2019,2:06,93.923
81,7/20/2019 2:16,93.913,22.717,7/20/2019,2:16,93.913
82,7/20/2019 2:26,93.913,22.717,7/20/2019,2:26,93.913
83,7/20/2019 2:36,93.91,22.621,7/20/2019,2:36,93.91
84,7/20/2019 2:46,93.937,22.525,7/20/2019,2:46,93.937
85,7/20/2019 2:56,93.913,22.429,7/20/2019,2:56,93.913
86,7/20/2019 3:06,93.941,22.333,7/20/2019,3:06,93.941
87,7/20/2019 3:16,93.927,22.238,7/20/2019,3:16,93.927
88,7/20/2019 3:26,93.916,22.238,7/20/2019,3:26,93.916
89,7/20/2019 3:36,93.941,22.333,7/20/2019,3:36,93.941
90,7/20/2019 3:46,93.941,22.333,7/20/2019,3:46,93.941
91,7/20/2019 3:56,93.93,22.333,7/20/2019,3:56,93.93
92,7/20/2019 4:06,93.937,22.238,7/20/2019,4:06,93.937
93,7/20/2019 4:16,93.948,22.238,7/20/2019,4:16,93.948
94,7/20/2019 4:26,93.913,22.142,7/20/2019,4:26,93.913
95,7/20/2019 4:36,93.923,22.142,7/20/2019,4:36,93.923
96,7/20/2019 4:46,93.913,22.142,7/20/2019,4:46,93.913
97,7/20/2019 4:56,93.913,22.142,7/20/2019,4:56,93.913
98,7/20/2019 5:06,93.941,22.046,7/20/2019,5:06,93.941
99,7/20/2019 5:16,93.937,21.951,7/20/2019,5:16,93.937
100,7/20/2019 5:26,93.937,21.951,7/20/2019,5:26,93.937
101,7/20/2019 5:36,93.954,21.855,7/20/2019,5:36,93.954
102,7/20/2019 5:46,93.975,21.855,7/20/2019,5:46,93.975
103,7/20/2019 5:56,93.954,21.855,7/20/2019,5:56,93.954
104,7/20/2019 6:06,93.968,21.951,7/20/2019,6:06,93.968
105,7/20/2019 6:16,93.985,21.855,7/20/2019,6:16,93.985
106,7/20/2019 6:26,93.996,21.855,7/20/2019,6:26,93.996
107,7/20/2019 6:36,93.996,21.855,7/20/2019,6:36,93.996
108,7/20/2019 6:46,94.016,21.855,7/20/2019,6:46,94.016
109,7/20/2019 6:56,94.013,21.76,7/20/2019,6:56,94.013
110,7/20/2019 7:06,94.01,21.664,7/20/2019,7:06,94.01
111,7/20/2019 7:16,93.999,21.664,7/20/2019,7:16,93.999
112,7/20/2019 7:26,94.006,21.569,7/20/2019,7:26,94.006
113,7/20/2019 7:36,93.985,21.569,7/20/2019,7:36,93.985
114,7/20/2019 7:46,93.996,21.569,7/20/2019,7:46,93.996
115,7/20/2019 7:56,93.996,21.569,7/20/2019,7:56,93.996
116,7/20/2019 8:06,94.02,21.664,7/20/2019,8:06,94.02
117,7/20/2019 8:16,94.003,21.76,7/20/2019,8:16,94.003
118,7/20/2019 8:26,94.006,21.855,7/20/2019,8:26,94.006
119,7/20/2019 8:36,94.054,22.046,7/20/2019,8:36,94.054
120,7/20/2019 8:46,94.041,22.238,7/20/2019,8:46,94.041
121,7/20/2019 8:56,94.048,22.429,7/20/2019,8:56,94.048
122,7/20/2019 9:06,94.034,22.621,7/20/2019,9:06,94.034
123,7/20/2019 9:16,94.041,22.812,7/20/2019,9:16,94.041
124,7/20/2019 9:26,94.027,23.004,7/20/2019,9:26,94.027
125,7/20/2019 9:36,94.024,23.196,7/20/2019,9:36,94.024
126,7/20/2019 9:46,94.037,23.292,7/20/2019,9:46,94.037
127,7/20/2019 9:56,94.03,23.388,7/20/2019,9:56,94.03
128,7/20/2019 10:06,94.048,23.581,7/20/2019,10:06,94.048
129,7/20/2019 10:16,94.044,23.773,7/20/2019,10:16,94.044
130,7/20/2019 10:26,94.051,23.966,7/20/2019,10:26,94.051
131,7/20/2019 10:36,94.086,24.062,7/20/2019,10:36,94.086
132,7/20/2019 10:46,94.093,24.255,7/20/2019,10:46,94.093
133,7/20/2019 10:56,94.107,24.351,7/20/2019,10:56,94.107
134,7/20/2019 11:06,94.093,24.545,7/20/2019,11:06,94.093
135,7/20/2019 11:16,94.09,24.738,7/20/2019,11:16,94.09
136,7/20/2019 11:26,94.093,24.835,7/20/2019,11:26,94.093
137,7/20/2019 11:36,94.066,24.931,7/20/2019,11:36,94.066
138,7/20/2019 11:46,94.066,24.931,7/20/2019,11:46,94.066
139,7/20/2019 11:56,94.059,25.028,7/20/2019,11:56,94.059
140,7/20/2019 12:06,94.073,25.125,7/20/2019,12:06,94.073
141,7/20/2019 12:16,94.069,25.319,7/20/2019,12:16,94.069
142,7/20/2019 12:26,94.056,25.513,7/20/2019,12:26,94.056
143,7/20/2019 12:36,94.059,25.61,7/20/2019,12:36,94.059
144,7/20/2019 12:46,94.073,25.708,7/20/2019,12:46,94.073
145,7/20/2019 12:56,94.052,25.708,7/20/2019,12:56,94.052
146,7/20/2019 13:06,94.032,25.708,7/20/2019,13:06,94.032
147,7/20/2019 13:16,94.035,25.805,7/20/2019,13:16,94.035
148,7/20/2019 13:26,94.001,26,7/20/2019,13:26,94.001
149,7/20/2019 13:36,93.991,26.292,7/20/2019,13:36,93.991
150,7/20/2019 13:46,94.001,26.585,7/20/2019,13:46,94.001
151,7/20/2019 13:56,93.967,26.781,7/20/2019,13:56,93.967
152,7/20/2019 14:06,93.96,26.879,7/20/2019,14:06,93.96
153,7/20/2019 14:16,93.957,27.075,7/20/2019,14:16,93.957
154,7/20/2019 14:26,93.964,27.272,7/20/2019,14:26,93.964
155,7/20/2019 14:36,93.95,27.468,7/20/2019,14:36,93.95
156,7/20/2019 14:46,93.964,27.567,7/20/2019,14:46,93.964
157,7/20/2019 14:56,93.968,27.665,7/20/2019,14:56,93.968
158,7/20/2019 15:06,93.951,27.764,7/20/2019,15:06,93.951
159,7/20/2019 15:16,93.951,27.764,7/20/2019,15:16,93.951
160,7/20/2019 15:26,93.944,27.862,7/20/2019,15:26,93.944
161,7/20/2019 15:36,93.944,27.862,7/20/2019,15:36,93.944
162,7/20/2019 15:46,93.933,27.862,7/20/2019,15:46,93.933
163,7/20/2019 15:56,93.933,27.862,7/20/2019,15:56,93.933
164,7/20/2019 16:06,93.944,27.862,7/20/2019,16:06,93.944
165,7/20/2019 16:16,93.933,27.862,7/20/2019,16:16,93.933
166,7/20/2019 16:26,93.913,27.862,7/20/2019,16:26,93.913
167,7/20/2019 16:36,93.899,27.764,7/20/2019,16:36,93.899
168,7/20/2019 16:46,93.899,27.764,7/20/2019,16:46,93.899
169,7/20/2019 16:56,93.874,27.665,7/20/2019,16:56,93.874
170,7/20/2019 17:06,93.854,27.665,7/20/2019,17:06,93.854
171,7/20/2019 17:16,93.833,27.665,7/20/2019,17:16,93.833
172,7/20/2019 17:26,93.85,27.567,7/20/2019,17:26,93.85
173,7/20/2019 17:36,93.86,27.567,7/20/2019,17:36,93.86
174,7/20/2019 17:46,93.871,27.567,7/20/2019,17:46,93.871
175,7/20/2019 17:56,93.853,27.37,7/20/2019,17:56,93.853
176,7/20/2019 18:06,93.85,27.272,7/20/2019,18:06,93.85
177,7/20/2019 18:16,93.895,27.075,7/20/2019,18:16,93.895
178,7/20/2019 18:26,93.919,26.879,7/20/2019,18:26,93.919
179,7/20/2019 18:36,93.891,26.683,7/20/2019,18:36,93.891
180,7/20/2019 18:46,93.901,26.39,7/20/2019,18:46,93.901
181,7/20/2019 18:56,93.904,26.195,7/20/2019,18:56,93.904
182,7/20/2019 19:06,93.928,26,7/20/2019,19:06,93.928
183,7/20/2019 19:16,93.942,25.805,7/20/2019,19:16,93.942
184,7/20/2019 19:26,93.928,25.708,7/20/2019,19:26,93.928
185,7/20/2019 19:36,93.924,25.61,7/20/2019,19:36,93.924
186,7/20/2019 19:46,93.911,25.513,7/20/2019,19:46,93.911
187,7/20/2019 19:56,93.907,25.416,7/20/2019,19:56,93.907
188,7/20/2019 20:06,93.914,25.319,7/20/2019,20:06,93.914
189,7/20/2019 20:16,93.904,25.319,7/20/2019,20:16,93.904
190,7/20/2019 20:26,93.91,25.222,7/20/2019,20:26,93.91
191,7/20/2019 20:36,93.897,25.125,7/20/2019,20:36,93.897
192,7/20/2019 20:46,93.897,25.125,7/20/2019,20:46,93.897
193,7/20/2019 20:56,93.893,25.028,7/20/2019,20:56,93.893
194,7/20/2019 21:06,93.89,24.931,7/20/2019,21:06,93.89
195,7/20/2019 21:16,93.886,24.835,7/20/2019,21:16,93.886
196,7/20/2019 21:26,93.865,24.835,7/20/2019,21:26,93.865
197,7/20/2019 21:36,93.865,24.835,7/20/2019,21:36,93.865
198,7/20/2019 21:46,93.862,24.738,7/20/2019,21:46,93.862
199,7/20/2019 21:56,93.869,24.641,7/20/2019,21:56,93.869
200,7/20/2019 22:06,93.865,24.545,7/20/2019,22:06,93.865
201,7/20/2019 22:16,93.882,24.448,7/20/2019,22:16,93.882
202,7/20/2019 22:26,93.872,24.448,7/20/2019,22:26,93.872
203,7/20/2019 22:36,93.869,24.351,7/20/2019,22:36,93.869
204,7/20/2019 22:46,93.875,24.255,7/20/2019,22:46,93.875
205,7/20/2019 22:56,93.862,24.158,7/20/2019,22:56,93.862
206,7/20/2019 23:06,93.879,24.062,7/20/2019,23:06,93.879
207,7/20/2019 23:16,93.855,23.966,7/20/2019,23:16,93.855
208,7/20/2019 23:26,93.824,23.966,7/20/2019,23:26,93.824
209,7/20/2019 23:36,93.824,23.966,7/20/2019,23:36,93.824
210,7/20/2019 23:46,93.834,23.966,7/20/2019,23:46,93.834
211,7/20/2019 23:56,93.813,23.966,7/20/2019,23:56,93.813
212,7/21/2019 0:06,93.803,23.966,7/21/2019,0:06,93.803
213,7/21/2019 0:16,93.81,23.869,7/21/2019,0:16,93.81
214,7/21/2019 0:26,93.789,23.869,7/21/2019,0:26,93.789
215,7/21/2019 0:36,93.779,23.869,7/21/2019,0:36,93.779
216,7/21/2019 0:46,93.779,23.869,7/21/2019,0:46,93.779
217,7/21/2019 0:56,93.737,23.869,7/21/2019,0:56,93.737
218,7/21/2019 1:06,93.744,23.773,7/21/2019,1:06,93.744
219,7/21/2019 1:16,93.734,23.773,7/21/2019,1:16,93.734
220,7/21/2019 1:26,93.724,23.773,7/21/2019,1:26,93.724
221,7/21/2019 1:36,93.724,23.773,7/21/2019,1:36,93.724
222,7/21/2019 1:46,93.741,23.677,7/21/2019,1:46,93.741
223,7/21/2019 1:56,93.73,23.677,7/21/2019,1:56,93.73
224,7/21/2019 2:06,93.717,23.581,7/21/2019,2:06,93.717
225,7/21/2019 2:16,93.717,23.581,7/21/2019,2:16,93.717
226,7/21/2019 2:26,93.706,23.581,7/21/2019,2:26,93.706
227,7/21/2019 2:36,93.686,23.581,7/21/2019,2:36,93.686
228,7/21/2019 2:46,93.692,23.484,7/21/2019,2:46,93.692
229,7/21/2019 2:56,93.699,23.388,7/21/2019,2:56,93.699
230,7/21/2019 3:06,93.699,23.388,7/21/2019,3:06,93.699
231,7/21/2019 3:16,93.72,23.388,7/21/2019,3:16,93.72
232,7/21/2019 3:26,93.71,23.388,7/21/2019,3:26,93.71
233,7/21/2019 3:36,93.706,23.292,7/21/2019,3:36,93.706
234,7/21/2019 3:46,93.713,23.196,7/21/2019,3:46,93.713
235,7/21/2019 3:56,93.703,23.196,7/21/2019,3:56,93.703
236,7/21/2019 4:06,93.72,23.1,7/21/2019,4:06,93.72
237,7/21/2019 4:16,93.706,23.004,7/21/2019,4:16,93.706
238,7/21/2019 4:26,93.696,23.004,7/21/2019,4:26,93.696
239,7/21/2019 4:36,93.675,23.004,7/21/2019,4:36,93.675
240,7/21/2019 4:46,93.672,22.908,7/21/2019,4:46,93.672
241,7/21/2019 4:56,93.682,22.908,7/21/2019,4:56,93.682
242,7/21/2019 5:06,93.679,22.812,7/21/2019,5:06,93.679
243,7/21/2019 5:16,93.706,22.717,7/21/2019,5:16,93.706
244,7/21/2019 5:26,93.696,22.717,7/21/2019,5:26,93.696
245,7/21/2019 5:36,93.692,22.621,7/21/2019,5:36,93.692
246,7/21/2019 5:46,93.713,22.621,7/21/2019,5:46,93.713
247,7/21/2019 5:56,93.689,22.525,7/21/2019,5:56,93.689
248,7/21/2019 6:06,93.71,22.525,7/21/2019,6:06,93.71
249,7/21/2019 6:16,93.706,22.429,7/21/2019,6:16,93.706
250,7/21/2019 6:26,93.727,22.429,7/21/2019,6:26,93.727
251,7/21/2019 6:36,93.706,22.429,7/21/2019,6:36,93.706
252,7/21/2019 6:46,93.717,22.429,7/21/2019,6:46,93.717
253,7/21/2019 6:56,93.723,22.333,7/21/2019,6:56,93.723
254,7/21/2019 7:06,93.713,22.333,7/21/2019,7:06,93.713
255,7/21/2019 7:16,93.723,22.333,7/21/2019,7:16,93.723
256,7/21/2019 7:26,93.717,22.429,7/21/2019,7:26,93.717
257,7/21/2019 7:36,93.73,22.525,7/21/2019,7:36,93.73
258,7/21/2019 7:46,93.723,22.621,7/21/2019,7:46,93.723
259,7/21/2019 7:56,93.737,22.717,7/21/2019,7:56,93.737
260,7/21/2019 8:06,93.73,22.812,7/21/2019,8:06,93.73
261,7/21/2019 8:16,93.72,22.812,7/21/2019,8:16,93.72
262,7/21/2019 8:26,93.71,22.812,7/21/2019,8:26,93.71
263,7/21/2019 8:36,93.692,22.908,7/21/2019,8:36,93.692
264,7/21/2019 8:46,93.686,23.004,7/21/2019,8:46,93.686
265,7/21/2019 8:56,93.689,23.1,7/21/2019,8:56,93.689
266,7/21/2019 9:06,93.692,23.196,7/21/2019,9:06,93.692
267,7/21/2019 9:16,93.679,23.388,7/21/2019,9:16,93.679
268,7/21/2019 9:26,93.686,23.581,7/21/2019,9:26,93.686
269,7/21/2019 9:36,93.679,23.677,7/21/2019,9:36,93.679
270,7/21/2019 9:46,93.703,23.773,7/21/2019,9:46,93.703
271,7/21/2019 9:56,93.686,23.869,7/21/2019,9:56,93.686
272,7/21/2019 10:06,93.699,23.966,7/21/2019,10:06,93.699
273,7/21/2019 10:16,93.71,23.966,7/21/2019,10:16,93.71
274,7/21/2019 10:26,93.679,23.966,7/21/2019,10:26,93.679
275,7/21/2019 10:36,93.689,23.966,7/21/2019,10:36,93.689
276,7/21/2019 10:46,93.689,23.966,7/21/2019,10:46,93.689
277,7/21/2019 10:56,93.682,24.062,7/21/2019,10:56,93.682
278,7/21/2019 11:06,93.717,24.448,7/21/2019,11:06,93.717
279,7/21/2019 11:16,93.703,24.931,7/21/2019,11:16,93.703
280,7/21/2019 11:26,93.683,24.931,7/21/2019,11:26,93.683
281,7/21/2019 11:36,93.724,24.931,7/21/2019,11:36,93.724
282,7/21/2019 11:46,93.727,24.738,7/21/2019,11:46,93.727
283,7/21/2019 11:56,93.71,24.545,7/21/2019,11:56,93.71
284,7/21/2019 12:06,93.71,24.545,7/21/2019,12:06,93.71
285,7/21/2019 12:16,93.717,24.738,7/21/2019,12:16,93.717
286,7/21/2019 12:26,93.7,24.835,7/21/2019,12:26,93.7
287,7/21/2019 12:36,93.679,25.125,7/21/2019,12:36,93.679
288,7/21/2019 12:46,93.697,25.319,7/21/2019,12:46,93.697
289,7/21/2019 12:56,93.704,25.513,7/21/2019,12:56,93.704
290,7/21/2019 13:06,93.683,25.805,7/21/2019,13:06,93.683
291,7/21/2019 13:16,93.721,26,7/21/2019,13:16,93.721
292,7/21/2019 13:26,93.697,25.902,7/21/2019,13:26,93.697
293,7/21/2019 13:36,93.714,26.097,7/21/2019,13:36,93.714
294,7/21/2019 13:46,93.732,26.292,7/21/2019,13:46,93.732
295,7/21/2019 13:56,93.714,26.39,7/21/2019,13:56,93.714
296,7/21/2019 14:06,93.725,26.39,7/21/2019,14:06,93.725
297,7/21/2019 14:16,93.753,26.585,7/21/2019,14:16,93.753
298,7/21/2019 14:26,93.735,26.683,7/21/2019,14:26,93.735
299,7/21/2019 14:36,93.77,26.488,7/21/2019,14:36,93.77
300,7/21/2019 14:46,93.8,25.902,7/21/2019,14:46,93.8
301,7/21/2019 14:56,93.81,25.319,7/21/2019,14:56,93.81
302,7/21/2019 15:06,93.803,24.835,7/21/2019,15:06,93.803
303,7/21/2019 15:16,93.796,24.641,7/21/2019,15:16,93.796
304,7/21/2019 15:26,93.779,24.738,7/21/2019,15:26,93.779
305,7/21/2019 15:36,93.793,24.835,7/21/2019,15:36,93.793
306,7/21/2019 15:46,93.807,24.931,7/21/2019,15:46,93.807
307,7/21/2019 15:56,93.828,25.222,7/21/2019,15:56,93.828
308,7/21/2019 16:06,93.828,25.222,7/21/2019,16:06,93.828
309,7/21/2019 16:16,93.828,25.222,7/21/2019,16:16,93.828
310,7/21/2019 16:26,93.834,25.125,7/21/2019,16:26,93.834
311,7/21/2019 16:36,93.852,25.028,7/21/2019,16:36,93.852
312,7/21/2019 16:46,93.845,25.125,7/21/2019,16:46,93.845
313,7/21/2019 16:56,93.841,25.319,7/21/2019,16:56,93.841
314,7/21/2019 17:06,93.855,25.416,7/21/2019,17:06,93.855
315,7/21/2019 17:16,93.852,25.319,7/21/2019,17:16,93.852
316,7/21/2019 17:26,93.852,25.319,7/21/2019,17:26,93.852
317,7/21/2019 17:36,93.841,25.319,7/21/2019,17:36,93.841
318,7/21/2019 17:46,93.852,25.319,7/21/2019,17:46,93.852
319,7/21/2019 17:56,93.841,25.319,7/21/2019,17:56,93.841
320,7/21/2019 18:06,93.866,25.125,7/21/2019,18:06,93.866
321,7/21/2019 18:16,93.886,24.835,7/21/2019,18:16,93.886
322,7/21/2019 18:26,93.893,24.448,7/21/2019,18:26,93.893
323,7/21/2019 18:36,93.903,24.158,7/21/2019,18:36,93.903
324,7/21/2019 18:46,93.879,23.773,7/21/2019,18:46,93.879
325,7/21/2019 18:56,93.93,23.484,7/21/2019,18:56,93.93
326,7/21/2019 19:06,93.965,23.004,7/21/2019,19:06,93.965
327,7/21/2019 19:16,93.951,22.046,7/21/2019,19:16,93.951
328,7/21/2019 19:26,93.965,21.282,7/21/2019,19:26,93.965
329,7/21/2019 19:36,93.968,20.805,7/21/2019,19:36,93.968
330,7/21/2019 19:46,93.954,20.424,7/21/2019,19:46,93.954
331,7/21/2019 19:56,93.954,20.138,7/21/2019,19:56,93.954
332,7/21/2019 20:06,93.948,19.948,7/21/2019,20:06,93.948
333,7/21/2019 20:16,93.937,19.662,7/21/2019,20:16,93.937
334,7/21/2019 20:26,93.972,19.472,7/21/2019,20:26,93.972
335,7/21/2019 20:36,93.986,19.282,7/21/2019,20:36,93.986
336,7/21/2019 20:46,93.989,19.092,7/21/2019,20:46,93.989
337,7/21/2019 20:56,93.996,18.996,7/21/2019,20:56,93.996
338,7/21/2019 21:06,94.013,18.901,7/21/2019,21:06,94.013
339,7/21/2019 21:16,94.034,18.901,7/21/2019,21:16,94.034
340,7/21/2019 21:26,94.041,18.806,7/21/2019,21:26,94.041
341,7/21/2019 21:36,94.041,18.806,7/21/2019,21:36,94.041
342,7/21/2019 21:46,94.075,18.901,7/21/2019,21:46,94.075
343,7/21/2019 21:56,94.079,18.996,7/21/2019,21:56,94.079
344,7/21/2019 22:06,94.082,19.092,7/21/2019,22:06,94.082
345,7/21/2019 22:16,94.085,19.187,7/21/2019,22:16,94.085
346,7/21/2019 22:26,94.068,19.282,7/21/2019,22:26,94.068
347,7/21/2019 22:36,94.072,19.377,7/21/2019,22:36,94.072
348,7/21/2019 22:46,94.041,19.377,7/21/2019,22:46,94.041
349,7/21/2019 22:56,94.065,19.472,7/21/2019,22:56,94.065
350,7/21/2019 23:06,94.061,19.377,7/21/2019,23:06,94.061
351,7/21/2019 23:16,94.061,19.377,7/21/2019,23:16,94.061
352,7/21/2019 23:26,94.068,19.282,7/21/2019,23:26,94.068
353,7/21/2019 23:36,94.085,19.187,7/21/2019,23:36,94.085
354,7/21/2019 23:46,94.082,19.092,7/21/2019,23:46,94.082
355,7/21/2019 23:56,94.079,18.996,7/21/2019,23:56,94.079
356,7/22/2019 0:06,94.075,18.901,7/22/2019,0:06,94.075
357,7/22/2019 0:16,94.072,18.806,7/22/2019,0:16,94.072
358,7/22/2019 0:26,94.061,18.806,7/22/2019,0:26,94.061
359,7/22/2019 0:36,94.051,18.806,7/22/2019,0:36,94.051
360,7/22/2019 0:46,94.051,18.806,7/22/2019,0:46,94.051
361,7/22/2019 0:56,94.051,18.806,7/22/2019,0:56,94.051
362,7/22/2019 1:06,94.079,18.711,7/22/2019,1:06,94.079
363,7/22/2019 1:16,94.079,18.711,7/22/2019,1:16,94.079
364,7/22/2019 1:26,94.079,18.711,7/22/2019,1:26,94.079
365,7/22/2019 1:36,94.079,18.711,7/22/2019,1:36,94.079
366,7/22/2019 1:46,94.079,18.711,7/22/2019,1:46,94.079
367,7/22/2019 1:56,94.11,18.711,7/22/2019,1:56,94.11
368,7/22/2019 2:06,94.12,18.711,7/22/2019,2:06,94.12
369,7/22/2019 2:16,94.13,18.711,7/22/2019,2:16,94.13
370,7/22/2019 2:26,94.13,18.711,7/22/2019,2:26,94.13
371,7/22/2019 2:36,94.127,18.616,7/22/2019,2:36,94.127
372,7/22/2019 2:46,94.117,18.616,7/22/2019,2:46,94.117
373,7/22/2019 2:56,94.113,18.521,7/22/2019,2:56,94.113
374,7/22/2019 3:06,94.113,18.521,7/22/2019,3:06,94.113
375,7/22/2019 3:16,94.13,18.426,7/22/2019,3:16,94.13
376,7/22/2019 3:26,94.127,18.331,7/22/2019,3:26,94.127
377,7/22/2019 3:36,94.154,18.236,7/22/2019,3:36,94.154
378,7/22/2019 3:46,94.144,18.236,7/22/2019,3:46,94.144
379,7/22/2019 3:56,94.141,18.14,7/22/2019,3:56,94.141
380,7/22/2019 4:06,94.148,18.045,7/22/2019,4:06,94.148
381,7/22/2019 4:16,94.148,18.045,7/22/2019,4:16,94.148
382,7/22/2019 4:26,94.158,18.045,7/22/2019,4:26,94.158
383,7/22/2019 4:36,94.168,18.045,7/22/2019,4:36,94.168
384,7/22/2019 4:46,94.165,17.95,7/22/2019,4:46,94.165
385,7/22/2019 4:56,94.161,17.855,7/22/2019,4:56,94.161
386,7/22/2019 5:06,94.189,17.76,7/22/2019,5:06,94.189
387,7/22/2019 5:16,94.175,17.665,7/22/2019,5:16,94.175
